label,p_v_artifact,p_a_artifact,p_v_emotion,p_a_emotion,label_int,artifact_or,emotion_or,4way_or_final,pred_final,correct
1,0.0,100.0,86.91,92.64,1,100.0,99.04,100.0,1,1
1,100.0,100.0,97.8,88.62,1,100.0,99.75,100.0,1,1
1,99.95,0.0,13.78,30.92,1,99.95,40.44,99.97,1,1
1,100.0,0.0,87.72,92.49,1,100.0,99.08,100.0,1,1
1,99.66,0.0,99.91,31.72,1,99.66,99.94,100.0,1,1
1,100.0,100.0,94.55,89.25,1,100.0,99.41,100.0,1,1
1,100.0,100.0,20.71,95.54,1,100.0,96.46,100.0,1,1
1,100.0,100.0,99.85,95.08,1,100.0,99.99,100.0,1,1
1,91.36,0.0,42.78,41.63,1,91.36,66.6,97.11,1,1
1,100.0,100.0,99.79,81.43,1,100.0,99.96,100.0,1,1
1,100.0,100.0,99.94,62.43,1,100.0,99.98,100.0,1,1
1,100.0,100.0,22.7,93.33,1,100.0,94.84,100.0,1,1
1,100.0,0.0,99.82,39.35,1,100.0,99.89,100.0,1,1
1,99.95,0.0,40.56,38.72,1,99.95,63.58,99.98,1,1
1,100.0,100.0,99.08,87.74,1,100.0,99.89,100.0,1,1
1,100.0,0.0,99.88,34.89,1,100.0,99.92,100.0,1,1
1,99.95,100.0,97.03,69.01,1,100.0,99.08,100.0,1,1
1,99.9,0.0,92.8,34.44,1,99.9,95.28,100.0,1,1
1,100.0,100.0,98.86,50.01,1,100.0,99.43,100.0,1,1
1,99.9,0.0,92.9,33.74,1,99.9,95.3,100.0,1,1
1,100.0,0.0,99.8,33.93,1,100.0,99.87,100.0,1,1
1,99.95,0.0,56.17,44.51,1,99.95,75.68,99.99,1,1
1,99.56,0.0,58.48,28.93,1,99.56,70.49,99.87,1,1
1,100.0,100.0,98.84,72.68,1,100.0,99.68,100.0,1,1
1,100.0,100.0,98.97,77.84,1,100.0,99.77,100.0,1,1
1,100.0,100.0,91.61,92.71,1,100.0,99.39,100.0,1,1
1,100.0,100.0,99.93,57.62,1,100.0,99.97,100.0,1,1
1,100.0,0.0,74.86,31.5,1,100.0,82.78,100.0,1,1
1,100.0,100.0,90.7,93.67,1,100.0,99.41,100.0,1,1
1,100.0,99.99,98.79,92.64,1,100.0,99.91,100.0,1,1
1,100.0,0.0,99.47,35.0,1,100.0,99.66,100.0,1,1
1,100.0,100.0,68.64,86.31,1,100.0,95.71,100.0,1,1
1,100.0,0.0,97.59,31.57,1,100.0,98.35,100.0,1,1
1,100.0,0.0,83.3,26.41,1,100.0,87.71,100.0,1,1
1,100.0,100.0,99.3,53.61,1,100.0,99.68,100.0,1,1
1,100.0,100.0,99.62,95.37,1,100.0,99.98,100.0,1,1
1,100.0,100.0,99.35,91.54,1,100.0,99.95,100.0,1,1
1,100.0,98.97,99.3,49.87,1,100.0,99.65,100.0,1,1
1,100.0,0.0,62.91,33.7,1,100.0,75.41,100.0,1,1
1,99.95,0.0,58.37,52.42,1,99.95,80.19,99.99,1,1
1,99.9,0.0,99.24,30.32,1,99.9,99.47,100.0,1,1
1,100.0,0.0,11.77,45.24,1,100.0,51.69,100.0,1,1
1,100.0,0.0,67.6,27.51,1,100.0,76.51,100.0,1,1
1,99.9,0.0,18.96,40.09,1,99.9,51.45,99.95,1,1
1,100.0,100.0,99.96,49.34,1,100.0,99.98,100.0,1,1
1,100.0,0.0,99.34,41.66,1,100.0,99.61,100.0,1,1
1,99.76,100.0,99.49,93.5,1,100.0,99.97,100.0,1,1
1,100.0,100.0,99.97,74.35,1,100.0,99.99,100.0,1,1
1,100.0,100.0,14.61,95.35,1,100.0,96.03,100.0,1,1
1,99.95,0.0,9.84,29.02,1,99.95,36.0,99.97,1,1
1,100.0,0.0,77.56,29.56,1,100.0,84.19,100.0,1,1
1,100.0,100.0,99.82,95.82,1,100.0,99.99,100.0,1,1
1,99.66,0.0,42.83,32.61,1,99.66,61.47,99.87,1,1
1,99.95,0.0,64.49,33.48,1,99.95,76.38,99.99,1,1
1,100.0,0.0,99.82,34.4,1,100.0,99.88,100.0,1,1
1,100.0,0.0,98.71,32.5,1,100.0,99.13,100.0,1,1
1,100.0,0.0,22.7,28.68,1,100.0,44.87,100.0,1,1
1,99.95,100.0,99.95,91.26,1,100.0,100.0,100.0,1,1
1,99.95,0.0,99.74,28.2,1,99.95,99.81,100.0,1,1
1,100.0,100.0,98.43,49.64,1,100.0,99.21,100.0,1,1
1,100.0,100.0,99.98,79.41,1,100.0,100.0,100.0,1,1
1,99.51,0.0,99.03,29.65,1,99.51,99.32,100.0,1,1
1,100.0,0.0,95.77,34.1,1,100.0,97.21,100.0,1,1
1,100.0,100.0,30.56,95.4,1,100.0,96.81,100.0,1,1
1,100.0,100.0,99.63,70.18,1,100.0,99.89,100.0,1,1
1,99.9,0.0,98.83,33.91,1,99.9,99.23,100.0,1,1
1,100.0,100.0,94.05,95.77,1,100.0,99.75,100.0,1,1
1,100.0,100.0,99.79,75.63,1,100.0,99.95,100.0,1,1
1,100.0,100.0,99.0,73.31,1,100.0,99.73,100.0,1,1
1,99.95,0.0,3.64,33.95,1,99.95,36.35,99.97,1,1
1,99.95,100.0,89.29,95.86,1,100.0,99.56,100.0,1,1
1,100.0,100.0,99.76,56.08,1,100.0,99.89,100.0,1,1
1,100.0,0.0,99.79,29.47,1,100.0,99.85,100.0,1,1
1,99.85,0.04,90.0,84.0,1,99.85,98.4,100.0,1,1
1,100.0,0.0,99.75,24.28,1,100.0,99.81,100.0,1,1
1,99.95,0.0,92.91,38.58,1,99.95,95.65,100.0,1,1
1,100.0,100.0,99.66,76.82,1,100.0,99.92,100.0,1,1
1,100.0,0.0,60.9,43.25,1,100.0,77.81,100.0,1,1
1,99.95,99.98,99.79,88.17,1,100.0,99.98,100.0,1,1
1,94.19,0.0,98.15,29.1,1,94.19,98.69,99.92,1,1
1,100.0,100.0,99.55,76.34,1,100.0,99.89,100.0,1,1
1,100.0,100.0,99.91,46.83,1,100.0,99.95,100.0,1,1
1,100.0,0.0,99.97,28.24,1,100.0,99.98,100.0,1,1
1,99.95,100.0,64.59,94.76,1,100.0,98.14,100.0,1,1
1,100.0,100.0,79.39,95.17,1,100.0,99.0,100.0,1,1
1,99.9,0.0,54.44,31.7,1,99.9,68.88,99.97,1,1
1,100.0,100.0,96.14,90.35,1,100.0,99.63,100.0,1,1
1,100.0,100.0,93.97,87.91,1,100.0,99.27,100.0,1,1
1,100.0,0.0,21.77,34.04,1,100.0,48.4,100.0,1,1
1,0.01,99.99,9.72,88.4,1,99.99,89.53,100.0,1,1
1,100.0,100.0,88.13,92.66,1,100.0,99.13,100.0,1,1
1,99.95,100.0,97.54,95.08,1,100.0,99.88,100.0,1,1
1,100.0,100.0,99.73,94.34,1,100.0,99.98,100.0,1,1
1,99.85,0.0,8.75,31.58,1,99.85,37.57,99.91,1,1
1,99.9,100.0,99.99,95.44,1,100.0,100.0,100.0,1,1
1,99.95,100.0,16.56,93.16,1,100.0,94.29,100.0,1,1
1,100.0,0.0,79.44,32.49,1,100.0,86.12,100.0,1,1
1,100.0,0.0,57.75,36.8,1,100.0,73.3,100.0,1,1
1,100.0,100.0,99.55,79.13,1,100.0,99.91,100.0,1,1
1,100.0,100.0,99.4,78.38,1,100.0,99.87,100.0,1,1
1,100.0,0.0,65.62,91.35,1,100.0,97.03,100.0,1,1
1,99.95,0.0,20.36,23.8,1,99.95,39.31,99.97,1,1
1,100.0,100.0,68.89,92.66,1,100.0,97.72,100.0,1,1
1,100.0,100.0,95.28,93.77,1,100.0,99.71,100.0,1,1
1,100.0,0.0,99.23,71.02,1,100.0,99.78,100.0,1,1
1,100.0,100.0,99.95,46.32,1,100.0,99.97,100.0,1,1
1,100.0,100.0,99.98,81.62,1,100.0,100.0,100.0,1,1
1,100.0,100.0,99.23,93.99,1,100.0,99.95,100.0,1,1
1,100.0,0.0,87.36,45.75,1,100.0,93.14,100.0,1,1
1,100.0,100.0,99.76,95.87,1,100.0,99.99,100.0,1,1
1,100.0,100.0,99.97,73.8,1,100.0,99.99,100.0,1,1
1,100.0,100.0,99.34,93.33,1,100.0,99.96,100.0,1,1
1,100.0,99.99,99.63,61.61,1,100.0,99.86,100.0,1,1
1,100.0,100.0,97.87,33.31,1,100.0,98.58,100.0,1,1
1,99.95,0.0,97.7,43.63,1,99.95,98.7,100.0,1,1
1,99.95,100.0,71.11,95.84,1,100.0,98.8,100.0,1,1
1,100.0,100.0,46.26,86.18,1,100.0,92.57,100.0,1,1
1,100.0,100.0,91.12,83.23,1,100.0,98.51,100.0,1,1
1,100.0,100.0,99.77,95.66,1,100.0,99.99,100.0,1,1
1,100.0,0.0,68.15,32.51,1,100.0,78.5,100.0,1,1
1,99.95,100.0,99.36,92.63,1,100.0,99.95,100.0,1,1
1,100.0,100.0,99.87,95.19,1,100.0,99.99,100.0,1,1
1,100.0,0.0,98.87,29.56,1,100.0,99.2,100.0,1,1
1,99.95,100.0,71.53,95.27,1,100.0,98.65,100.0,1,1
1,100.0,0.0,99.62,40.2,1,100.0,99.77,100.0,1,1
1,100.0,100.0,99.94,60.91,1,100.0,99.98,100.0,1,1
1,100.0,100.0,99.53,94.25,1,100.0,99.97,100.0,1,1
1,13.79,0.0,2.21,30.21,1,13.79,31.75,41.16,0,0
1,100.0,0.0,98.23,33.21,1,100.0,98.82,100.0,1,1
1,100.0,100.0,99.95,94.19,1,100.0,100.0,100.0,1,1
1,100.0,0.0,98.78,35.18,1,100.0,99.21,100.0,1,1
1,100.0,100.0,99.85,95.19,1,100.0,99.99,100.0,1,1
1,100.0,100.0,18.81,92.23,1,100.0,93.69,100.0,1,1
1,100.0,100.0,63.23,94.56,1,100.0,98.0,100.0,1,1
1,100.0,100.0,98.06,86.84,1,100.0,99.74,100.0,1,1
1,99.51,100.0,98.07,92.02,1,100.0,99.85,100.0,1,1
1,100.0,0.0,99.46,41.29,1,100.0,99.68,100.0,1,1
1,100.0,100.0,97.84,92.18,1,100.0,99.83,100.0,1,1
1,99.17,0.0,78.13,33.13,1,99.17,85.38,99.88,1,1
1,100.0,100.0,3.14,93.32,1,100.0,93.53,100.0,1,1
1,99.95,0.0,24.54,85.68,1,99.95,89.19,99.99,1,1
1,100.0,0.0,99.9,34.0,1,100.0,99.93,100.0,1,1
1,100.0,100.0,97.24,92.56,1,100.0,99.79,100.0,1,1
1,100.0,0.0,5.44,29.75,1,100.0,33.57,100.0,1,1
1,100.0,0.0,86.04,39.64,1,100.0,91.57,100.0,1,1
1,99.66,0.0,97.38,34.84,1,99.66,98.29,99.99,1,1
1,100.0,100.0,99.96,81.22,1,100.0,99.99,100.0,1,1
1,100.0,0.0,97.55,32.52,1,100.0,98.35,100.0,1,1
1,100.0,100.0,98.54,95.58,1,100.0,99.94,100.0,1,1
1,100.0,100.0,90.92,77.83,1,100.0,97.99,100.0,1,1
1,100.0,100.0,99.97,95.22,1,100.0,100.0,100.0,1,1
1,100.0,100.0,99.87,32.63,1,100.0,99.91,100.0,1,1
1,100.0,100.0,24.8,92.92,1,100.0,94.68,100.0,1,1
1,100.0,100.0,95.23,82.35,1,100.0,99.16,100.0,1,1
1,100.0,100.0,99.35,93.14,1,100.0,99.96,100.0,1,1
1,100.0,100.0,99.82,94.66,1,100.0,99.99,100.0,1,1
1,100.0,100.0,94.72,35.31,1,100.0,96.58,100.0,1,1
1,100.0,100.0,99.99,36.4,1,100.0,99.99,100.0,1,1
1,100.0,100.0,98.86,80.69,1,100.0,99.78,100.0,1,1
1,100.0,100.0,98.21,94.01,1,100.0,99.89,100.0,1,1
1,100.0,0.0,99.77,38.11,1,100.0,99.86,100.0,1,1
1,100.0,100.0,74.1,89.43,1,100.0,97.26,100.0,1,1
1,0.0,100.0,9.81,95.52,1,100.0,95.96,100.0,1,1
1,100.0,100.0,99.96,95.37,1,100.0,100.0,100.0,1,1
1,99.95,100.0,99.65,95.22,1,100.0,99.98,100.0,1,1
1,100.0,100.0,11.07,74.93,1,100.0,77.71,100.0,1,1
1,100.0,100.0,78.63,95.14,1,100.0,98.96,100.0,1,1
1,100.0,0.0,99.93,34.32,1,100.0,99.95,100.0,1,1
1,99.95,0.0,44.19,32.35,1,99.95,62.24,99.98,1,1
1,100.0,100.0,95.74,92.8,1,100.0,99.69,100.0,1,1
1,100.0,100.0,97.55,88.66,1,100.0,99.72,100.0,1,1
1,100.0,100.0,99.88,93.22,1,100.0,99.99,100.0,1,1
1,99.9,0.0,99.97,31.72,1,99.9,99.98,100.0,1,1
1,100.0,100.0,99.9,94.11,1,100.0,99.99,100.0,1,1
1,100.0,0.01,30.7,83.28,1,100.0,88.41,100.0,1,1
1,100.0,0.0,99.22,45.46,1,100.0,99.57,100.0,1,1
1,100.0,0.0,99.1,34.4,1,100.0,99.41,100.0,1,1
1,99.95,0.0,4.51,29.3,1,99.95,32.49,99.97,1,1
1,99.95,0.0,99.93,44.14,1,99.95,99.96,100.0,1,1
1,100.0,0.0,22.68,48.56,1,100.0,60.23,100.0,1,1
1,100.0,0.0,98.93,41.11,1,100.0,99.37,100.0,1,1
1,100.0,0.0,99.54,30.21,1,100.0,99.68,100.0,1,1
1,100.0,0.0,85.19,27.21,1,100.0,89.22,100.0,1,1
1,100.0,0.0,94.9,35.22,1,100.0,96.7,100.0,1,1
1,99.9,100.0,97.01,85.07,1,100.0,99.55,100.0,1,1
1,100.0,100.0,99.19,94.02,1,100.0,99.95,100.0,1,1
1,100.0,100.0,99.91,93.44,1,100.0,99.99,100.0,1,1
1,100.0,100.0,99.98,94.03,1,100.0,100.0,100.0,1,1
1,100.0,100.0,99.87,95.26,1,100.0,99.99,100.0,1,1
1,99.9,0.0,96.0,46.24,1,99.9,97.85,100.0,1,1
1,100.0,0.0,99.78,66.79,1,100.0,99.93,100.0,1,1
1,100.0,0.0,9.84,35.14,1,100.0,41.52,100.0,1,1
1,100.0,100.0,98.7,92.57,1,100.0,99.9,100.0,1,1
1,99.95,99.98,37.29,31.82,1,100.0,57.24,100.0,1,1
1,100.0,100.0,99.98,71.18,1,100.0,99.99,100.0,1,1
1,100.0,0.0,99.88,27.27,1,100.0,99.91,100.0,1,1
1,99.9,0.0,99.79,38.55,1,99.9,99.87,100.0,1,1
1,100.0,0.0,92.4,36.0,1,100.0,95.14,100.0,1,1
1,100.0,0.0,96.75,44.67,1,100.0,98.2,100.0,1,1
1,100.0,100.0,99.36,73.11,1,100.0,99.83,100.0,1,1
1,100.0,0.0,86.74,35.1,1,100.0,91.39,100.0,1,1
1,100.0,100.0,99.94,49.34,1,100.0,99.97,100.0,1,1
1,99.95,0.0,6.53,29.74,1,99.95,34.33,99.97,1,1
1,100.0,0.0,93.52,30.48,1,100.0,95.5,100.0,1,1
1,98.97,100.0,21.15,71.32,1,100.0,77.39,100.0,1,1
1,100.0,0.01,99.87,62.64,1,100.0,99.95,100.0,1,1
1,100.0,100.0,11.83,77.31,1,100.0,79.99,100.0,1,1
1,100.0,99.99,99.99,85.26,1,100.0,100.0,100.0,1,1
1,100.0,100.0,99.86,32.39,1,100.0,99.91,100.0,1,1
1,99.95,99.99,53.23,72.78,1,100.0,87.27,100.0,1,1
1,100.0,0.0,98.48,28.78,1,100.0,98.92,100.0,1,1
1,100.0,100.0,20.66,89.2,1,100.0,91.43,100.0,1,1
1,100.0,100.0,33.92,57.45,1,100.0,71.88,100.0,1,1
1,100.0,100.0,99.82,90.33,1,100.0,99.98,100.0,1,1
1,100.0,100.0,99.82,84.82,1,100.0,99.97,100.0,1,1
1,100.0,100.0,97.97,33.81,1,100.0,98.66,100.0,1,1
1,100.0,100.0,99.95,93.61,1,100.0,100.0,100.0,1,1
1,100.0,0.02,99.99,32.2,1,100.0,99.99,100.0,1,1
1,100.0,100.0,99.98,37.81,1,100.0,99.99,100.0,1,1
1,100.0,100.0,99.97,80.08,1,100.0,99.99,100.0,1,1
1,100.0,100.0,99.72,90.78,1,100.0,99.97,100.0,1,1
1,99.95,0.0,99.66,37.06,1,99.95,99.79,100.0,1,1
1,100.0,100.0,57.52,95.23,1,100.0,97.97,100.0,1,1
1,100.0,100.0,99.94,96.14,1,100.0,100.0,100.0,1,1
1,100.0,100.0,99.75,36.79,1,100.0,99.84,100.0,1,1
1,99.95,0.0,96.56,35.89,1,99.95,97.79,100.0,1,1
1,100.0,100.0,99.5,40.74,1,100.0,99.7,100.0,1,1
1,100.0,100.0,99.59,95.58,1,100.0,99.98,100.0,1,1
